0.900000,0.897200,0.900900,0.891100,0.898500
0.911100,0.910600,0.911900,0.911200,0.916800
0.914300,0.912000,0.915700,0.905700,0.914300
0.910200,0.904200,0.909200,0.902500,0.913000
0.907800,0.903200,0.902100,0.902600,0.904600
