0.916400,0.915800,0.920200,0.911200,0.918900
0.916800,0.918000,0.917800,0.914600,0.918700
0.914400,0.910200,0.911800,0.910000,0.920100
0.920700,0.923600,0.919500,0.920000,0.924100
